id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
362,B,"['B' 'B' 'B' 'B' 'B' 'B' ""SCHINDLER'S LIST"" 'B' ""SCHINDLER'S LIST"" 'B'
 ""SCHINDLER'S LIST"" 'B' 'B' 'B' ""SCHINDLER'S LIST"" 'B' 'B'
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST, SHAWSHANK REDEMPTION, THE SIXTH SENSE, PRISONERS"" 'B'
 'B' ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" 'B' 'B' 'B'
 'B' 'B' ""SCHINDLER'S LIST"" 'B' ""SCHINDLER'S LIST"" 'B' ""SCHINDLER'S LIST""
 'B' 'B' ""SCHINDLER'S LIST"" 'B' 'B']","[ True  True  True  True  True  True False  True False  True False  True
  True  True False  True  True False False False  True  True False False
 False  True  True  True  True  True False  True False  True False  True
  True False  True  True]","[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 7 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True False False False False False False
  True  True False False  True False  True False False  True False  True
  True False  True  True  True  True False False False False False False
  True False False  True]"
363,D,"['D' 'B' 'STAR TREK (2009)' 'B' 'B' 'B' 'B' 'B' 'D' 'D' 'B' 'B' 'B' 'B'
 'D' 'D' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'D' 'D'
 'B' 'B' 'B' 'D' 'B' 'B' 'B' 'B']","[ True False False False False False False False  True  True False False
 False False  True  True False False False False False False False False
 False False False False False False  True  True False False False  True
 False False False False]","[4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False  True  True  True  True False  True False  True
  True  True False  True False  True  True  True  True  True  True  True
  True  True  True  True  True  True False  True False  True  True False
 False  True  True  True]"
364,D,"['FIGHT CLUB' 'THE SHAWSHANK REDEMPTION' 'D' 'THE DEPARTED'
 'THE SHAWSHANK REDEMPTION' 'RAIDERS OF THE LOST ARK' 'PULP FICTION'
 'THE SHAWSHANK REDEMPTION' 'FIGHT CLUB' 'THE SHAWSHANK REDEMPTION' 'D'
 'D' 'RAGING BULL' 'FIGHT CLUB' 'FIGHT CLUB' 'FIGHT CLUB'
 'RAIDERS OF THE LOST ARK' 'FIGHT CLUB' 'L.A. CONFIDENTIAL' 'FIGHT CLUB'
 'FIGHT CLUB' 'RAIDERS OF THE LOST ARK' 'D' 'FIGHT CLUB' 'THE DEPARTED'
 'NAN' 'RAGING BULL' 'FIGHT CLUB' 'L.A. CONFIDENTIAL' 'D'
 'RAIDERS OF THE LOST ARK' 'RAIDERS OF THE LOST ARK' 'FIGHT CLUB' 'D'
 'FIGHT CLUB' 'L.A. CONFIDENTIAL' 'FIGHT CLUB' 'FIGHT CLUB'
 'RAIDERS OF THE LOST ARK' 'HEAT']","[False False  True False False False False False False False  True  True
 False False False False False False False False False False  True False
 False False False False False  True False False False  True False False
 False False False False]","[4 3 6 3 3 5 4 5 3 4 6 4 4 5 4 3 5 3 5 4 5 6 3 3 4 4 4 3 4 4 6 5 4 4 4 5 4
 3 6 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 0 2 0 0 0 0 2 0 2 2 0 0 5 0 0 0 0 0 2 0 0 2 0 2 5 5 2 0 0 5 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False False False False False False  True
 False False  True  True False False False False  True False False False
 False False False False False False False  True False False False False
 False  True False False]"
365,A,"['B' 'B' 'B' 'B' 'A' 'KOLYA' 'KOLYA' 'B' 'KOLYA' 'B' 'KOLYA' 'KOLYA' 'B'
 'KOLYA' 'KOLYA' 'B' 'B' 'ETERNAL SUNSHINE OF THE SPOTLESS MIND' 'A' 'B'
 'B' 'B' 'A' 'A' 'A' 'B' 'A' 'KOLYA' 'KOLYA' 'KOLYA' 'KOLYA' 'B' 'B' 'B'
 'A' 'KOLYA' 'B' 'A' 'A' 'A']","[False False False False  True False False False False False False False
 False False False False False False  True False False False  True  True
  True False  True False False False False False False False  True False
 False  True  True  True]","[4 5 4 5 5 5 4 5 5 4 5 5 5 5 5 5 5 3 4 5 5 4 5 4 2 4 4 4 4 5 5 5 4 6 3 5 5
 4 4 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True False False  True False False False False  True
 False False  True False  True False False False  True  True False  True
  True False False False  True  True  True False  True  True False False
 False False  True  True]"
366,C,"['THE SHAWSHANK REDEMPTION' 'NAN' 'THE NICE GUYS' 'OUT OF SIGHT'
 'THE GREEN MILE' 'THE DEPARTED' 'OUT OF SIGHT' 'THE SHAWSHANK REDEMPTION'
 'C' 'OUT OF SIGHT' 'A' 'C' 'C' 'THE GREEN MILE' 'OUT OF SIGHT' 'C'
 'THE GREEN MILE' 'THE SHAWSHANK REDEMPTION' 'C' 'THE DEPARTED'
 'NO SUITABLE OPTION FOUND' 'C' 'THE GREEN MILE' 'THE DEPARTED'
 'THE GREEN MILE' 'A' 'C' 'THE GREEN MILE' 'THE DEPARTED'
 'THE SHAWSHANK REDEMPTION' 'C' 'C' 'THE DEPARTED' 'A'
 'CATCH ME IF YOU CAN' 'A' 'A' 'THE DEPARTED' 'THE DEPARTED'
 'THE DEPARTED']","[False False False False False False False False  True False False  True
  True False False  True False False  True False False  True False False
 False False  True False False False  True  True False False False False
 False False False False]","[2 3 3 3 3 2 3 3 5 3 4 4 4 3 2 3 3 5 3 3 5 4 3 3 3 2 4 3 3 3 3 4 3 3 3 5 4
 4 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
 0 2 0]",movie_recommendation,"[False False False False False False False False False False False False
  True False False False False False False False False False False False
 False False False False False False False  True False False False False
  True False  True  True]"
367,C,"['LIFE IS BEAUTIFUL' 'THE PIANIST' 'C' 'A' 'C' 'C' 'C' 'LIFE IS BEAUTIFUL'
 'C' 'THE PIANIST' 'C' 'THE PIANIST' 'ERROR' 'THE PIANIST'
 'THE GREEN MILE' 'THE PIANIST' 'ERROR' 'THE PIANIST'
 'THE DOUBLE LIFE OF VERONIQUE' 'C' 'BEAUTY AND THE BEAST' 'THE PIANIST'
 'THE SHAWSHANK REDEMPTION' 'THE LION KING' 'C' 'C' 'C' 'THE PIANIST'
 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING' 'C' 'THE PIANIST'
 'THE PIANIST' 'C' 'THE PIANIST' 'THE PIANIST' 'C' 'THE GREEN MILE'
 'THE PIANIST' 'A' 'THE PIANIST']","[False False  True False  True  True  True False  True False  True False
 False False False False False False False  True False False False False
  True  True  True False False  True False False  True False False  True
 False False False False]","[3 3 3 4 3 5 4 3 4 3 3 3 0 3 2 2 0 3 5 2 3 3 3 3 3 4 3 3 3 4 3 3 7 3 3 2 4
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 2  0  5  2  2  0  0  0  0  2  2  2 10  5  0  0 10  0  0  0  2  2  2  0
  0  0  0  0  2  0  5  0  0  5  5  0  0  0  2  9]",movie_recommendation,"[False False False False False  True  True False False False False False
 False False False False False False False False False False False False
 False  True  True False False False False  True False False  True False
 False False False False]"
368,D,"['A' 'A' 'ERROR' 'ERROR' 'ERROR' 'ERROR' 'GANGS OF NEW YORK' 'ERROR'
 'THE SHAWSHANK REDEMPTION' 'ERROR' 'THE SHAWSHANK REDEMPTION' 'ERROR' 'B'
 'THE SHAWSHANK REDEMPTION' 'ERROR' 'ERROR' 'THE DEPARTED' 'ERROR'
 'THE DEPARTED' 'C' 'ERROR' 'THE SHAWSHANK REDEMPTION' 'THE DEPARTED'
 'ERROR' 'THE SHAWSHANK REDEMPTION' 'ERROR' 'ERROR' 'C' 'ERROR' 'A' 'A'
 'ERROR' 'B' 'A' 'ERROR' 'ERROR' 'THE DEPARTED' 'ERROR' 'C' 'ERROR']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[8 4 0 0 0 0 4 0 4 0 4 0 4 4 0 0 3 0 4 4 0 4 5 0 4 0 0 4 0 4 4 0 6 4 0 0 3
 0 4 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 9  5 10 10 10 10  2 10  2 10  9 10  2  0 10 10  0 10  2  0 10  0  2 10
  5 10 10  0 10  0  2 10  0  0 10 10  2 10  2 10]",movie_recommendation,"[False  True False  True  True  True False False False False False False
 False False False  True False False False False False False False False
 False False  True False False False  True False False False False  True
 False False False False]"
369,C,"['C' 'B' 'C' 'C' 'B' 'C' 'C' 'C' 'C' 'C' 'MOANA AND THE DEPARTED' 'C' 'C'
 'C' 'B' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'D' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'MOANA' 'C' 'C' 'C' 'THE LION KING' 'C' 'C' 'C' 'C' 'MOANA']","[ True False  True  True False  True  True  True  True  True False  True
  True  True False  True  True  True  True  True  True  True False  True
  True  True  True  True  True  True False  True  True  True False  True
  True  True  True False]","[3 5 3 5 5 4 4 5 4 2 3 5 3 3 4 3 3 3 2 3 4 3 6 3 3 2 3 4 4 4 3 5 4 6 3 3 5
 4 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 2
 2 2 2]",movie_recommendation,"[False False False  True False False  True  True  True  True False False
  True  True False False  True  True  True  True  True  True False False
  True  True  True  True  True  True False False  True  True False False
  True  True  True False]"
370,B,"['B' 'B' 'B' 'B' 'B' 'B' 'RAIDERS OF THE LOST ARK' 'B'
 'RAIDERS OF THE LOST ARK' 'B' 'RAIDERS OF THE LOST ARK' 'B'
 'MIDNIGHT RUN' 'B' 'B' 'RAIDERS OF THE LOST ARK' 'B' 'B' 'B'
 'RAIDERS OF THE LOST ARK' 'B' 'RAIDERS OF THE LOST ARK'
 'RAIDERS OF THE LOST ARK' 'B' 'B' 'B' 'B' 'B' 'B'
 'RAIDERS OF THE LOST ARK' 'B' 'RAIDERS OF THE LOST ARK'
 'RAIDERS OF THE LOST ARK' 'B' 'B' 'RAIDERS OF THE LOST ARK'
 'RAIDERS OF THE LOST ARK' 'B' 'B' 'B']","[ True  True  True  True  True  True False  True False  True False  True
 False  True  True False  True  True  True False  True False False  True
  True  True  True  True  True False  True False False  True  True False
 False  True  True  True]","[5 4 4 5 4 5 5 5 6 4 5 5 5 4 4 5 4 4 5 5 6 5 5 4 4 5 4 5 4 5 4 5 6 4 4 5 5
 5 5 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 2 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True False False False False False False
 False False  True False False  True  True False False False  True False
  True  True  True  True  True False False False  True False  True False
  True False  True  True]"
371,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'STAR WARS EPISODE V - THE EMPIRE STRIKES BACK' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True False  True  True  True  True
  True  True  True  True]","[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True False False  True  True  True
  True  True  True  True]"
372,A,"['A' 'A' 'THE LAST SAMURAI' 'A' 'A' 'A' 'UNFORGIVEN' 'A' 'A' 'A'
 'LEGENDS OF THE FALL' 'A' 'A' 'LEGENDS OF THE FALL' 'A'
 'LEGENDS OF THE FALL' 'A' 'A' 'A' 'A' 'A' 'D' 'A' 'LEGENDS OF THE FALL'
 'A' 'A' 'UNFORGIVEN' 'A' 'A' 'A' 'LEGENDS OF THE FALL' 'A' 'A' 'A' 'A'
 'A' 'A' 'LEGENDS OF THE FALL' 'A' 'THE FUGITIVE']","[ True  True False  True  True  True False  True  True  True False  True
  True False  True False  True  True  True  True  True False  True False
  True  True False  True  True  True False  True  True  True  True  True
  True False  True False]","[4 3 3 3 3 5 3 2 3 3 3 4 2 3 3 3 4 4 4 3 4 3 3 3 5 4 3 3 3 3 4 3 3 3 4 3 4
 3 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True False False  True  True False False  True  True False False
  True False False False False  True  True  True  True False False False
 False  True False False  True  True False False  True  True  True  True
  True False False False]"
373,D,"['D' 'THE DARK KNIGHT' 'C' 'C' 'C' 'THE DARK KNIGHT' 'THE MATRIX'
 'THE DARK KNIGHT' 'C' 'C' 'C' 'A' 'D' 'THE DARK KNIGHT' 'THE INCREDIBLES'
 'C' 'C' 'THE DARK KNIGHT' 'C' 'THE DARK KNIGHT' 'THE DARK KNIGHT' 'C'
 'NAN' 'C' 'C' 'THE INCREDIBLES' 'GUARDIANS OF THE GALAXY' 'C'
 'THE DARK KNIGHT' 'C' 'THE DARK KNIGHT' 'THE MATRIX' 'THE DARK KNIGHT'
 'C' 'THE DARK KNIGHT' 'C' 'MAD MAX: FURY ROAD' 'C' 'B' 'C']","[ True False False False False False False False False False False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[3 3 4 5 3 3 3 3 3 4 4 4 3 3 3 4 3 3 3 3 3 3 5 4 4 3 2 3 3 3 3 3 3 4 3 3 3
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False  True  True False False False False  True  True False
 False False False False  True False False False  True False False False
  True False False False False False False False False False False False
 False False False False]"
374,A,"['LA CONFIDENTIAL' 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING' 'A'
 'A' 'GUARDIANS OF THE GALAXY' 'A' 'A'
 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING' 'A'
 'GUARDIANS OF THE GALAXY'
 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING'
 'GUARDIANS OF THE GALAXY' 'LA CONFIDENTIAL' 'LA CONFIDENTIAL' 'A' 'A'
 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING' 'A' 'A' 'A' 'A'
 'BLADE RUNNER' 'GUARDIANS OF THE GALAXY' 'LA CONFIDENTIAL' 'A' 'A'
 'THE MATRIX' 'THE MATRIX' 'A' 'A' 'A' 'A' 'GUARDIANS OF THE GALAXY' 'A'
 'A' 'A' 'LA CONFIDENTIAL' 'A' 'LA CONFIDENTIAL' 'A']","[False False  True  True False  True  True False  True False False False
 False False  True  True False  True  True  True  True False False False
  True  True False False  True  True  True  True False  True  True  True
 False  True False  True]","[4 3 2 4 4 3 4 4 3 3 4 3 4 4 4 3 4 3 5 3 3 3 3 4 3 3 3 3 4 4 4 6 3 6 4 5 4
 5 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False  True False False  True False False False False False
 False  True False  True False False  True  True  True False False False
 False  True False  True False  True  True  True False False  True  True
 False False False False]"
375,D,"['D' 'PULP FICTION' 'E' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D'
 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'E'
 'E' 'D' 'D' 'PULP FICTION' 'D' 'D' 'D']","[ True False False  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False False  True  True
 False  True  True  True]","[4 5 3 3 4 3 5 5 4 4 3 3 3 4 4 4 5 4 5 4 4 4 4 5 5 4 2 4 3 4 4 5 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
 0 0 0]",movie_recommendation,"[False False False False  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True False  True False  True
 False False  True  True]"
376,A,"['A' 'PULP FICTION' 'A' 'BLADE RUNNER' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'BLADE RUNNER' 'A' 'INCEPTION' 'INCEPTION' 'A' 'A' 'A' 'BLADE RUNNER' 'A'
 'A' 'A' 'INCEPTION' 'BLADE RUNNER' 'BLADE RUNNER' 'A' 'A' 'A'
 'BLADE RUNNER' 'A' 'A' 'INCEPTION' 'BLADE RUNNER' 'A' 'BLADE RUNNER' 'A'
 'A' 'INCEPTION']","[ True False  True False  True  True  True  True  True  True  True  True
  True False  True False False  True  True  True False  True  True  True
 False False False  True  True  True False  True  True False False  True
 False  True  True False]","[4 5 3 3 5 2 3 4 9 5 5 3 3 3 5 4 3 2 4 3 3 3 3 5 4 3 4 2 3 5 4 3 3 4 3 3 3
 5 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False  True  True  True  True  True  True  True
  True False False False  True False  True  True False False  True  True
 False False  True False  True  True False False  True False False False
 False False  True False]"
377,D,"['D' 'THE GREEN MILE' 'D' 'THE GREEN MILE' 'D' 'D' 'THE GREEN MILE'
 'THE GREEN MILE' 'C' 'D' 'THE GREEN MILE' 'D' 'D' 'THE GREEN MILE' 'D'
 'THE LION KING' 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE'
 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE'
 'FORREST GUMP' 'D' 'THE GREEN MILE' 'THE GREEN MILE' 'THE MATRIX'
 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE' 'THE GREEN MILE' 'D'
 'THE GREEN MILE' 'THE GREEN MILE' 'D' 'THE GREEN MILE' 'THE GREEN MILE'
 'D' 'THE GREEN MILE']","[ True False  True False  True  True False False False  True False  True
  True False  True False False False False False False False False False
  True False False False False False False False  True False False  True
 False False  True False]","[5 3 4 3 5 4 3 4 3 4 3 4 3 3 5 4 4 3 3 4 3 4 4 3 4 3 3 3 3 3 4 4 4 3 4 6 3
 5 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False  True False  True False False False False
  True False False False False  True  True  True  True  True  True False
 False False  True False False  True  True  True False False  True False
 False  True False False]"
378,D,"['THE DEPARTED' 'PULP FICTION' 'PULP FICTION' 'THE DEPARTED'
 'PULP FICTION' 'PULP FICTION' 'PULP FICTION' 'PULP FICTION'
 'THE DEPARTED' 'THE DEPARTED' 'THE DEPARTED' 'PULP FICTION'
 'THE DEPARTED' 'PULP FICTION' 'THE DEPARTED' 'PULP FICTION'
 'PULP FICTION'
 'THE DEPARTED, FARGO, INDIANA JONES AND THE LAST CRUSADE, SE7EN'
 'THE DEPARTED'
 ""THE MOVIE 'CASINO' IS SIMILAR TO GOODFELLAS IN TERMS OF GENRE AND THEMES.""
 'THE DEPARTED' 'PULP FICTION' 'THE DEPARTED' 'THE DEPARTED'
 'PULP FICTION' 'PULP FICTION' 'PULP FICTION' 'PULP FICTION'
 'THE DEPARTED' 'THE DEPARTED' 'THE DEPARTED'
 'STAR WARS EPISODE IV - A NEW HOPE' 'PULP FICTION' 'PULP FICTION'
 'PULP FICTION' 'PULP FICTION' 'PULP FICTION' 'PULP FICTION' 'D'
 ""THE MOVIE 'THE DEPARTED' IS SIMILAR TO GOODFELLAS, THE BIG LEBOWSKI, RAIDERS OF THE LOST ARK, AND THE SILENCE OF THE LAMBS IN TERMS OF ITS CRIME ELEMENTS, DRAMA, AND SUSPENSE.""]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False]","[4 4 4 5 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4
 4 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 9 2 0 2 0 0 2 2 2
 0 0 0]",movie_recommendation,"[False False  True False False  True  True  True False  True  True False
 False False False False  True False False False False False False  True
 False  True  True  True False  True  True False False  True  True  True
  True  True False False]"
379,B,"['B' 'B' 'B' 'B' 'B' 'THE SHAWSHANK REDEMPTION' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'BRAVEHEART'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B']","[ True  True  True  True  True False  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 2 5 2 4 3 3 5 4 5 4 4 4 3 4 4 5 4 4 3 4 5 5 5 2 2 4 3 4 4 4 4 4 4 4 3 2
 3 4 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 2 0 0 0 0 1 0 2 0 0 0 0 0 2 0 0 0 0 2 0 0 0 5 0 0 0 5 0 2 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True False False  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False False  True  True  True  True  True  True  True
  True  True  True  True]"
380,B,"['C' 'C' 'C' 'C' 'THE MATRIX RELOADED' 'C' 'C' 'C' 'THE MATRIX RELOADED'
 'THE MATRIX RELOADED' 'C' 'THE MATRIX RELOADED' 'THE MATRIX RELOADED' 'C'
 'THE MATRIX RELOADED' 'C' 'THE MATRIX RELOADED' 'C' 'C'
 'THE MATRIX RELOADED' 'THE MATRIX RELOADED' 'C' 'B' 'THE MATRIX RELOADED'
 'C' 'C' 'BLADE RUNNER' 'C' 'C' 'THE MATRIX RELOADED' 'C' 'C' 'C' 'B' 'C'
 'C' 'C' 'C' 'LE SAMOURAÏ' 'C']","[False False False False False False False False False False False False
 False False False False False False False False False False  True False
 False False False False False False False False False  True False False
 False False False False]","[6 4 5 5 4 5 4 5 4 4 4 5 4 4 4 5 4 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 8 5 5 4 6
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True False False  True  True False  True False False
  True False False False False False  True False  True False False False
 False  True False False  True False False  True  True False False  True
  True  True False False]"
